Club,Elo,From,To
Arsenal,1806.66320801,2020-09-14,2020-09-17
Arsenal,1807.03344727,2020-09-18,2020-09-19
Arsenal,1810.93273926,2020-09-20,2020-09-24
Arsenal,1811.26867676,2020-09-25,2020-09-28
Arsenal,1806.90039062,2020-09-29,2020-10-01
Arsenal,1807.7097168,2020-10-02,2020-10-04
Arsenal,1811.67236328,2020-10-05,2020-10-17
Arsenal,1807.71582031,2020-10-18,2020-10-20
Arsenal,1811.40490723,2020-10-21,2020-10-21
Arsenal,1813.9354248,2020-10-22,2020-10-22
Arsenal,1822.73681641,2020-10-23,2020-10-25
Arsenal,1813.06591797,2020-10-26,2020-10-27
Arsenal,1815.34680176,2020-10-28,2020-10-28
Arsenal,1822.64868164,2020-10-29,2020-10-29
Arsenal,1820.20324707,2020-10-30,2020-10-31
Arsenal,1820.20324707,2020-11-01,2020-11-01
Arsenal,1830.43115234,2020-11-02,2020-11-03
Arsenal,1835.08825684,2020-11-04,2020-11-04
Arsenal,1831.96020508,2020-11-05,2020-11-05
Arsenal,1838.49658203,2020-11-06,2020-11-08
Arsenal,1817.15661621,2020-11-09,2020-11-22
Arsenal,1813.64428711,2020-11-23,2020-11-24
Arsenal,1815.69519043,2020-11-25,2020-11-25
Arsenal,1810.49304199,2020-11-26,2020-11-26
Arsenal,1817.45996094,2020-11-27,2020-11-28
Arsenal,1817.45996094,2020-11-29,2020-11-29
Arsenal,1807.75183105,2020-11-30,2020-11-30
Arsenal,1807.75183105,2020-12-01,2020-12-01
Arsenal,1807.32971191,2020-12-02,2020-12-02
Arsenal,1808.82873535,2020-12-03,2020-12-03
Arsenal,1808.41418457,2020-12-04,2020-12-05
Arsenal,1808.41418457,2020-12-06,2020-12-06
Arsenal,1800.30419922,2020-12-07,2020-12-08
Arsenal,1795.7421875,2020-12-09,2020-12-09
Arsenal,1794.32849121,2020-12-10,2020-12-10
Arsenal,1796.85424805,2020-12-11,2020-12-13
Arsenal,1785.37438965,2020-12-14,2020-12-16
Arsenal,1784.04516602,2020-12-17,2020-12-19
